account_id,device
0-3296978,"iPad3,4"
0-3297555,"iPhone4,1"
0-3298068,"iPod4,1"
0-3298646,"iPad2,5"
0-3299224,"iPhone3,1"
0-3299802,"iPhone3,1"
0-3300380,"iPod4,1"
0-3300958,"iPod4,1"
0-3301536,"iPad2,1"
0-3302114,"iPhone3,2"
0-3302692,"iPhone2,1"
0-3303270,"iPhone4,1"
0-3303848,"iPhone5,2"
0-3304426,"iPhone2,1"
0-3305004,"iPad2,5"
0-3305582,"iPhone5,2"
0-3306160,"iPad3,1"
0-3306738,"iPhone4,1"
0-3307316,"iPad3,4"
0-3307894,"iPad2,5"
0-3308472,"iPhone3,1"
0-3309050,"iPhone3,1"
0-3309628,"iPhone4,1"
0-3310206,"iPad2,4"
0-3310784,"iPad2,2"
0-3311362,"iPhone3,1"
0-3311940,"iPhone3,1"
0-3312518,"iPad1,1"
0-3313096,"iPod4,1"
0-3313674,"iPad2,5"
0-3314252,"iPad2,2"
0-3314830,"iPhone5,2"
0-3315408,"iPhone4,1"
0-3315986,"iPad3,6"
0-3316564,"iPad2,1"
0-3317142,"iPhone3,1"
0-3317720,"iPad2,4"
0-3318298,"iPad3,1"
0-3318876,"iPhone3,1"
0-3319454,"iPhone3,1"
0-3320032,"iPhone5,2"
0-3320610,"iPhone3,3"
0-3321188,"iPod4,1"
0-3321766,"iPod4,1"
0-3322344,"iPad3,1"
0-3322922,"iPad3,1"
0-3323500,"iPad3,4"
0-3324078,"iPhone3,3"
0-3324618,"iPhone3,1"
0-3325197,"iPod4,1"
0-3325776,"iPhone3,1"
0-3326355,"iPhone3,3"
0-3326934,"iPhone4,1"
0-3327513,"iPad2,5"
0-3328092,"iPhone4,1"
0-3328671,"iPod4,1"
0-3329250,"iPhone4,1"
0-3329829,"iPhone2,1"
0-3330408,"iPad3,3"
0-3330987,"iPad2,1"
0-3331566,"iPod4,1"
0-3332145,"iPhone5,1"
0-3332724,"iPod5,1"
0-3333303,"iPhone3,1"
0-3333882,"iPod3,1"
0-3334461,"iPhone3,1"
0-3335040,"iPhone3,1"
0-3335619,"iPad2,1"
0-3336198,"iPhone3,1"
0-3336777,"iPhone3,1"
0-3337356,"iPhone4,1"
0-3337935,"iPhone3,1"
0-3338514,"iPad3,3"
0-3339093,"iPad1,1"
0-3339672,"iPad2,7"
0-3340251,"iPad3,6"
0-3340830,"iPhone4,1"
0-3341409,"iPod4,1"
0-3341988,"iPhone3,3"
0-3342567,"iPhone5,1"
0-3343146,"iPad2,1"
0-3343725,"iPad2,2"
0-3344304,"iPod4,1"
0-3344883,"iPhone5,2"
0-3345462,"iPhone4,1"
0-3346041,"iPad2,2"
0-3346620,"iPad2,1"
0-3347199,"iPad3,4"
0-3347778,"iPhone5,2"
0-3348357,"iPhone3,1"
0-3348936,"iPad3,3"
0-3349515,"iPad2,7"
0-3350094,"iPhone5,1"
0-3350673,"iPhone5,1"
0-3351252,"iPhone3,1"
0-3351831,"iPhone3,1"
0-3352410,"iPod4,1"
0-3352989,"iPhone4,1"
0-3353568,"iPhone5,1"
0-3354147,"iPad2,5"
0-3354726,"iPad2,5"
0-3355305,"iPhone5,2"
0-3355880,"iPhone5,2"
0-3356460,"iPad1,1"
0-3357040,"iPad2,1"
0-3357620,"iPhone4,1"
0-3358200,"iPhone3,1"
0-3358780,"iPhone5,2"
0-3359360,"iPhone5,1"
0-3359940,"iPhone3,3"
0-3360520,"iPad3,4"
0-3361100,"iPad2,2"
0-3361680,"iPad2,3"
0-3362260,"iPad3,4"
0-3362840,"iPad3,4"
0-3363420,"iPhone5,2"
0-3364000,"iPhone3,3"
0-3364580,"iPad1,1"
0-3365160,"iPhone4,1"
0-3365740,"iPad2,2"
0-3366320,"iPad2,1"
0-3366900,"iPhone4,1"
0-3367480,"iPad3,6"
0-3368060,"iPad1,1"
0-3368640,"iPhone3,1"
0-3369220,"iPhone5,2"
0-3369800,"iPad2,4"
0-3370380,"iPhone5,2"
0-3370960,"iPad2,2"
0-3371540,"iPad3,6"
0-3372120,"iPad2,4"
0-3372700,"iPhone5,2"
0-3373280,"iPad2,6"
0-3373860,"iPhone4,1"
0-3374440,"iPod4,1"
0-3375020,"iPod4,1"
0-3375600,"iPod3,1"
0-3376180,"iPad3,3"
0-3376760,"iPhone5,2"
0-3377340,"iPad3,6"
0-3377920,"iPad2,2"
0-3378500,"iPhone5,1"
0-3379080,"iPhone4,1"
0-3379660,"iPhone4,1"
0-3380240,"iPhone3,1"
0-3380820,"iPhone4,1"
0-3381400,"iPod4,1"
0-3381980,"iPad3,3"
0-3382560,"iPad3,4"
0-3383140,"iPod4,1"
0-3383720,"iPhone4,1"
0-3384300,"iPhone4,1"
0-3384880,"iPad2,5"
0-3385460,"iPhone3,1"
0-3386040,"iPhone4,1"
0-3386620,"iPhone4,1"
0-3387200,"iPad2,5"
0-3387811,"iPad2,4"
0-3388392,"iPod4,1"
0-3388973,"iPad2,7"
0-3389554,"iPhone3,1"
0-3390135,"iPhone5,2"
0-3390716,"iPhone4,1"
0-3391297,"iPad2,1"
0-3391878,"iPhone5,1"
0-3392459,"iPhone4,1"
0-3393040,"iPhone4,1"
0-3393621,"iPad2,3"
0-3394202,"iPod4,1"
0-3394783,"iPad2,4"
0-3395364,"iPad2,7"
0-3395945,"iPhone5,2"
0-3396526,"iPhone3,1"
0-3397107,"iPad2,1"
0-3397688,"iPhone3,1"
0-3398269,"iPhone3,1"
0-3398850,"iPhone3,3"
0-3399431,"iPhone3,1"
0-3400012,"iPhone4,1"
0-3400593,"iPod4,1"
0-3401174,"iPod4,1"
0-3401755,"iPhone2,1"
0-3402336,"iPad3,6"
0-3402917,"iPhone4,1"
0-3403498,"iPhone4,1"
0-3404079,"iPhone3,1"
0-3404660,"iPod4,1"
0-3405241,"iPhone5,1"
0-3405822,"iPhone3,1"
0-3406403,"iPhone3,1"
0-3406984,"iPad2,5"
0-3407565,"iPhone5,2"
0-3408146,"iPad2,2"
0-3408727,"iPad2,5"
0-3409308,"iPhone3,1"
0-3409889,"iPod4,1"
0-3410470,"iPad1,1"
0-3411051,"iPad2,5"
0-3411632,"iPhone3,2"
0-3411684,"iPad3,4"
0-3412266,"iPad2,1"
0-3412848,"iPod4,1"
0-3413430,"iPhone2,1"
0-3414012,"iPhone4,1"
0-3414594,"iPhone5,1"
0-3415176,"iPhone4,1"
0-3415758,"iPad2,5"
0-3416340,"iPad1,1"
0-3416922,"iPhone5,2"
0-3417504,"iPad2,1"
0-3418086,"iPad3,1"
0-3418668,"iPad2,1"
0-3419250,"iPad2,2"
0-3419832,"iPhone3,2"
0-3420414,"iPhone3,1"
0-3420996,"iPhone3,1"
0-3421578,"iPad2,1"
0-3422160,"iPad3,4"
0-3422742,"iPod4,1"
0-3423324,"iPhone3,3"
0-3423906,"iPhone5,2"
0-3424488,"iPad3,1"
0-3425070,"iPhone3,1"
0-3425652,"iPad2,1"
0-3426234,"iPad3,1"
0-3426816,"iPod4,1"
0-3427398,"iPad2,7"
0-3427980,"iPhone4,1"
0-3428562,"iPad3,3"
0-3429144,"iPhone4,1"
0-3429726,"iPhone5,2"
0-3430308,"iPhone2,1"
0-3430890,"iPhone3,1"
0-3431472,"iPhone3,1"
0-3432054,"iPhone3,1"
0-3432636,"iPad3,4"
0-3433218,"iPod4,1"
0-3433800,"iPad3,4"
0-3434382,"iPad2,1"
0-3435036,"iPad3,3"
0-3435619,"iPad3,4"
0-3436202,"iPad2,1"
0-3436785,"iPhone2,1"
0-3437368,"iPad2,5"
0-3437951,"iPod4,1"
0-3438534,"iPhone4,1"
0-3439117,"iPhone3,1"
0-3439700,"iPhone3,1"
0-3440283,"iPhone5,2"
0-3440866,"iPhone3,1"
0-3441449,"iPhone5,2"
0-3442032,"iPhone3,1"
0-3442615,"iPhone5,2"
0-3443198,"iPhone2,1"
0-3443781,"iPhone5,2"
0-3444364,"iPhone3,1"
0-3444947,"iPhone5,1"
0-3445530,"iPad1,1"
0-3446113,"iPhone3,1"
0-3446696,"iPad2,4"
0-3447279,"iPhone3,1"
0-3447862,"iPad2,1"
0-3448445,"iPad1,1"
0-3449028,"iPad2,1"
0-3449611,"iPhone4,1"
0-3450194,"iPhone4,1"
0-3450777,"iPod4,1"
0-3451360,"iPhone4,1"
0-3451943,"iPhone3,1"
0-3452526,"iPhone4,1"
0-3453109,"iPhone3,3"
0-3453692,"iPhone5,2"
0-3454275,"iPod5,1"
0-3454858,"iPod4,1"
0-3455441,"iPad3,4"
0-3456024,"iPhone2,1"
0-3456607,"iPhone3,1"
0-3457280,"iPad2,4"
0-3457864,"iPad3,6"
0-3458448,"iPhone2,1"
0-3459032,"iPhone4,1"
0-3459616,"iPod4,1"
0-3460200,"iPhone3,1"
0-3460784,"iPhone5,2"
0-3461368,"iPad2,3"
0-3461952,"iPhone4,1"
0-3462536,"iPhone4,1"
0-3463120,"iPod4,1"
0-3463704,"iPhone5,2"
0-3464288,"iPhone3,1"
0-3464872,"iPad2,1"
0-3465456,"iPod5,1"
0-3466040,"iPhone4,1"
0-3466624,"iPad1,1"
0-3467208,"iPhone5,2"
0-3467792,"iPad3,3"
0-3468376,"iPhone4,1"
0-3468960,"iPhone5,2"
0-3469544,"iPhone4,1"
0-3470128,"iPhone4,1"
0-3470712,"iPhone3,1"
0-3471296,"iPad2,4"
0-3471880,"iPad2,5"
0-3472464,"iPhone4,1"
0-3473048,"iPod4,1"
0-3473632,"iPad1,1"
0-3474216,"iPhone3,1"
0-3474800,"iPhone2,1"
0-3475384,"iPhone4,1"
0-3475968,"iPhone4,1"
0-3476552,"iPod5,1"
0-3477136,"iPad3,4"
0-3477720,"iPod4,1"
0-3478410,"iPhone5,2"
0-3478995,"iPhone3,1"
0-3479580,"iPhone3,1"
0-3480165,"iPhone4,1"
0-3480750,"iPad2,4"
0-3481335,"iPad2,1"
0-3481920,"iPad2,2"
0-3482505,"iPad1,1"
0-3483090,"iPhone3,1"
0-3483675,"iPhone4,1"
0-3484260,"iPhone3,1"
0-3484845,"iPhone5,2"
0-3485430,"iPod4,1"
0-3486015,"iPad2,5"
0-3486600,"iPod4,1"
0-3487185,"iPad3,4"
0-3487770,"iPod4,1"
0-3488355,"iPhone5,2"
0-3488940,"iPad3,3"
0-3489525,"iPhone4,1"
0-3490110,"iPhone3,2"
0-3490695,"iPhone3,1"
0-3491280,"iPad3,1"
0-3491865,"iPhone4,1"
0-3492450,"iPhone3,1"
0-3493035,"iPod3,1"
0-3493620,"iPhone4,1"
0-3494205,"iPhone5,1"
0-3494790,"iPad2,3"
0-3495375,"iPad2,5"
0-3495960,"iPod4,1"
0-3496545,"iPhone4,1"
0-3497130,"iPhone5,1"
0-3497715,"iPad3,1"
0-3498300,"iPod4,1"
0-3498885,"iPhone4,1"
0-3499592,"iPhone4,1"
0-3500178,"iPad3,4"
0-3500764,"iPad2,5"
0-3501350,"iPad3,1"
0-3501936,"iPod4,1"
0-3502522,"iPhone5,2"
0-3503108,"iPhone4,1"
0-3503694,"iPhone3,1"
0-3504280,"iPhone5,2"
0-3504866,"iPhone3,1"
0-3505452,"iPad1,1"
0-3506038,"iPhone5,2"
0-3506624,"iPhone4,1"
0-3507210,"iPad2,2"
0-3507796,"iPhone5,2"
0-3508382,"iPhone5,2"
0-3508968,"iPad2,4"
0-3509554,"iPad2,1"
0-3510140,"iPad2,2"
0-3510726,"iPod4,1"
0-3511312,"iPod4,1"
0-3511898,"iPad2,2"
0-3512484,"iPod4,1"
0-3513070,"iPhone4,1"
0-3513656,"iPad2,4"
0-3514242,"iPad2,2"
0-3514828,"iPad3,4"
0-3515414,"iPhone4,1"
0-3516000,"iPhone4,1"
0-3516586,"iPad2,7"
0-3517172,"iPad3,4"
0-3517758,"iPad2,4"
0-3518344,"iPad3,1"
0-3518930,"iPad1,1"
0-3519516,"iPod4,1"
0-3520102,"iPhone3,1"
0-3520688,"iPad3,3"
0-3521274,"iPhone3,1"
0-3521860,"iPod4,1"
0-3522446,"iPad2,1"
0-3523032,"iPad3,3"
0-3523618,"iPad2,2"
0-3524204,"iPad2,1"
0-3524790,"iPhone4,1"
0-3525522,"iPod4,1"
0-3526109,"iPad3,1"
0-3526696,"iPhone3,1"
0-3527283,"iPhone3,1"
0-3527870,"iPhone4,1"
0-3528457,"iPad2,5"
0-3529044,"iPad3,1"
0-3529631,"iPhone5,2"
0-3530218,"iPod4,1"
0-3530805,"iPhone3,1"
0-3531392,"iPhone3,3"
0-3531979,"iPhone5,1"
0-3532566,"iPhone5,2"
0-3533153,"iPhone3,3"
0-3533740,"iPad3,4"
0-3534327,"iPad3,4"
0-3534914,"iPhone3,1"
0-3535501,"iPad2,5"
0-3536088,"iPad3,1"
0-3536675,"iPhone4,1"
0-3537262,"iPad1,1"
0-3537849,"iPad2,1"
0-3538436,"iPod4,1"
0-3539023,"iPad2,1"
0-3539610,"iPod4,1"
0-3540197,"iPhone5,2"
0-3540784,"iPhone4,1"
0-3541371,"iPod4,1"
0-3541958,"iPad2,4"
0-3542545,"iPod4,1"
0-3543132,"iPad2,2"
0-3543719,"iPad2,4"
0-3544306,"iPod4,1"
0-3544893,"iPhone3,3"
0-3545480,"iPhone5,1"
0-3546067,"iPad2,1"
0-3546654,"iPad3,3"
0-3547241,"iPhone3,1"
0-3547828,"iPad3,2"
0-3548415,"iPhone4,1"
0-3549002,"iPod4,1"
0-3549589,"iPod5,1"
0-3550344,"iPhone4,1"
0-3550932,"iPhone4,1"
0-3551520,"iPhone4,1"
0-3552108,"iPad3,1"
0-3552696,"iPad3,1"
0-3553284,"iPad2,5"
0-3553872,"iPhone4,1"
0-3554460,"iPod4,1"
0-3555048,"iPad2,1"
0-3555636,"iPad2,4"
0-3556224,"iPod4,1"
0-3556812,"iPhone4,1"
0-3557400,"iPad2,7"
0-3557988,"iPad1,1"
0-3558576,"iPhone4,1"
0-3559164,"iPhone3,1"
0-3559752,"iPhone4,1"
0-3560340,"iPad2,1"
0-3560928,"iPhone2,1"
0-3561516,"iPhone4,1"
0-3562104,"iPhone4,1"
0-3562692,"iPhone3,1"
0-3563280,"iPad2,4"
0-3563868,"iPad3,4"
0-3564456,"iPod4,1"
0-3565044,"iPhone4,1"
0-3565632,"iPhone3,1"
0-3566220,"iPad2,1"
0-3566808,"iPod5,1"
0-3567396,"iPhone4,1"
0-3567984,"iPhone2,1"
0-3568572,"iPhone4,1"
0-3569160,"iPad3,6"
0-3569748,"iPhone3,3"
0-3569929,"iPod4,1"
0-3570518,"iPhone3,1"
0-3571107,"iPhone5,2"
0-3571696,"iPhone3,1"
0-3572285,"iPhone3,1"
0-3572874,"iPhone5,2"
0-3573463,"iPhone5,1"
0-3574052,"iPhone2,1"
0-3574641,"iPad3,1"
0-3575230,"iPhone5,1"
0-3575819,"iPhone5,2"
0-3576408,"iPhone5,2"
0-3576997,"iPhone4,1"
0-3577586,"iPhone2,1"
0-3578175,"iPhone4,1"
0-3578764,"iPhone3,1"
0-3579353,"iPad3,4"
0-3579942,"iPod4,1"
0-3580531,"iPad2,4"
0-3581120,"iPad2,4"
0-3581890,"iPad3,1"
0-3582480,"iPad3,1"
0-3583070,"iPhone4,1"
0-3583660,"iPod4,1"
0-3584250,"iPad2,4"
0-3584840,"iPad2,1"
0-3585430,"iPhone4,1"
0-3586020,"iPad3,1"
0-3586610,"iPhone4,1"
0-3587200,"iPhone5,2"
0-3587790,"iPhone5,2"
0-3588380,"iPhone4,1"
0-3588970,"iPad3,1"
0-3589560,"iPad2,1"
0-3590150,"iPhone3,3"
0-3590325,"iPhone5,1"
0-3590916,"iPad2,5"
0-3591507,"iPad3,1"
0-3592098,"iPhone5,2"
0-3592689,"iPad3,4"
0-3593280,"iPhone4,1"
0-3593871,"iPad3,1"
0-3594462,"iPad2,7"
0-3595053,"iPad2,5"
0-3595644,"iPhone3,1"
0-3596235,"iPad1,1"
0-3596826,"iPad1,1"
0-3597417,"iPhone3,1"
0-3598008,"iPhone4,1"
0-3598768,"iPad2,1"
0-3599360,"iPhone5,1"
0-3599952,"iPhone3,1"
0-3600544,"iPhone3,1"
0-3601136,"iPad2,1"
0-3601728,"iPhone3,1"
0-3602320,"iPad2,1"
0-3602912,"iPhone5,2"
0-3603504,"iPhone4,1"
0-3604096,"iPhone5,2"
0-3604688,"iPhone4,1"
0-3605280,"iPhone3,1"
0-3605872,"iPad2,1"
0-3606464,"iPod4,1"
0-3607056,"iPhone4,1"
0-3607648,"iPod4,1"
0-3607812,"iPhone4,1"
0-3608405,"iPod4,1"
0-3608998,"iPad3,3"
0-3609591,"iPad3,1"
0-3610184,"iPod4,1"
0-3610777,"iPad2,2"
0-3611370,"iPad2,4"
0-3611963,"iPad2,1"
0-3612556,"iPhone4,1"
0-3613149,"iPhone3,1"
0-3613742,"iPad2,5"
0-3614335,"iPod4,1"
0-3614928,"iPhone5,2"
0-3615521,"iPhone3,1"
0-3616114,"iPhone5,2"
0-3616707,"iPhone3,1"
0-3617300,"iPad1,1"
0-3617893,"iPad2,5"
0-3618486,"iPhone4,1"
0-3619242,"iPhone2,1"
0-3619836,"iPhone3,1"
0-3620430,"iPod4,1"
0-3621024,"iPad2,1"
0-3621618,"iPhone3,3"
0-3622212,"iPhone4,1"
0-3622806,"iPad2,7"
0-3623400,"iPod4,1"
0-3623994,"iPhone3,2"
0-3624588,"iPad2,4"
0-3625182,"iPad2,5"
0-3625776,"iPhone2,1"
0-3626370,"iPad3,4"
0-3626964,"iPad3,1"
0-3627558,"iPad2,2"
0-3628152,"iPad3,6"
0-3628746,"iPhone5,2"
0-3629340,"iPhone3,1"
0-3629934,"iPad2,1"
0-3630095,"iPod5,1"
0-3630690,"iPhone4,1"
0-3631285,"iPod4,1"
0-3631880,"iPad3,4"
0-3632475,"iPhone3,1"
0-3633070,"iPod4,1"
0-3633665,"iPad2,2"
0-3634260,"iPad2,1"
0-3634855,"iPod4,1"
0-3635450,"iPad1,1"
0-3636045,"iPod4,1"
0-3636640,"iPhone5,1"
0-3637235,"iPhone4,1"
0-3637830,"iPhone2,1"
0-3638425,"iPhone4,1"
0-3639176,"iPad2,1"
0-3639772,"iPhone3,1"
0-3640368,"iPad2,2"
0-3640964,"iPad2,2"
0-3641560,"iPad2,2"
0-3642156,"iPad1,1"
0-3642752,"iPad3,3"
0-3643348,"iPad2,4"
0-3643944,"iPhone3,1"
0-3644540,"iPhone2,1"
0-3645136,"iPhone3,1"
0-3645732,"iPhone4,1"
0-3646328,"iPod4,1"
0-3646924,"iPhone4,1"
0-3647670,"iPad2,1"
0-3648267,"iPod4,1"
0-3648864,"iPod4,1"
0-3649461,"iPhone3,1"
0-3650058,"iPad2,4"
0-3650655,"iPad2,2"
0-3651252,"iPhone3,1"
0-3651849,"iPad3,3"
0-3652446,"iPad2,1"
0-3653043,"iPhone3,1"
0-3653640,"iPad3,4"
0-3654237,"iPhone5,2"
0-3654834,"iPhone4,1"
0-3655431,"iPad3,3"
0-3656172,"iPhone5,2"
0-3656770,"iPhone4,1"
0-3657368,"iPod4,1"
0-3657966,"iPhone5,2"
0-3658564,"iPhone2,1"
0-3659162,"iPad3,1"
0-3659760,"iPod4,1"
0-3660358,"iPhone3,1"
0-3660956,"iPad3,1"
0-3661554,"iPad2,1"
0-3662152,"iPad2,4"
0-3662750,"iPad2,1"
0-3663348,"iPhone4,1"
0-3663946,"iPhone4,1"
0-3664083,"iPod5,1"
0-3664682,"iPhone4,1"
0-3665281,"iPod4,1"
0-3665880,"iPad3,4"
0-3666479,"iPhone4,1"
0-3667078,"iPad3,3"
0-3667677,"iPad3,1"
0-3668276,"iPhone3,1"
0-3668875,"iPad3,4"
0-3669474,"iPhone4,1"
0-3670073,"iPhone3,1"
0-3670672,"iPhone4,1"
0-3671271,"iPhone3,1"
0-3671870,"iPad3,4"
0-3672469,"iPad2,2"
0-3673068,"iPhone4,1"
0-3673800,"iPod5,1"
0-3674400,"iPhone5,1"
0-3675000,"iPad3,3"
0-3675600,"iPad3,6"
0-3676200,"iPad2,1"
0-3676800,"iPhone3,1"
0-3677400,"iPad2,4"
0-3678000,"iPhone5,1"
0-3678600,"iPad2,2"
0-3679200,"iPod4,1"
0-3679800,"iPhone4,1"
0-3680400,"iPhone4,1"
0-3681000,"iPhone5,2"
0-3681600,"iPod4,1"
0-3682200,"iPhone5,2"
0-3682800,"iPhone4,1"
0-3683400,"iPhone2,1"
0-3684000,"iPhone3,1"
0-3684731,"iPhone3,1"
0-3685332,"iPhone5,1"
0-3685933,"iPhone4,1"
0-3686534,"iPhone3,1"
0-3687135,"iPod4,1"
0-3687736,"iPhone4,1"
0-3688337,"iPhone4,1"
0-3688938,"iPod4,1"
0-3689539,"iPod5,1"
0-3690140,"iPod4,1"
0-3690741,"iPod4,1"
0-3691342,"iPhone4,1"
0-3691943,"iPad2,4"
0-3692544,"iPhone4,1"
0-3693145,"iPhone3,2"
0-3693746,"iPhone5,2"
0-3694347,"iPad1,1"
0-3694948,"iPad2,3"
0-3695549,"iPad2,2"
0-3696280,"iPad1,1"
0-3696882,"iPhone4,1"
0-3697484,"iPod4,1"
0-3698086,"iPhone3,1"
0-3698688,"iPhone4,1"
0-3699290,"iPod5,1"
0-3699892,"iPhone3,1"
0-3700494,"iPad2,1"
0-3701096,"iPhone4,1"
0-3701698,"iPod4,1"
0-3702300,"iPhone3,1"
0-3702902,"iPod4,1"
0-3703504,"iPod5,1"
0-3704106,"iPad2,4"
0-3704708,"iPhone4,1"
0-3705310,"iPad2,1"
0-3705435,"iPhone2,1"
0-3706038,"iPhone5,1"
0-3706641,"iPhone5,2"
0-3707244,"iPad3,4"
0-3707808,"iPhone3,1"
0-3708432,"iPhone4,1"
0-3709056,"iPhone4,1"
0-3709680,"iPad2,1"
0-3710304,"iPad3,4"
0-3710928,"iPad3,3"
0-3711250,"iPhone5,2"
0-3711875,"iPod4,1"
0-3712500,"iPhone3,1"
0-3713125,"iPhone3,1"
0-3713750,"iPad2,2"
0-3714375,"iPad2,4"
0-3715000,"iPhone3,1"
0-3715625,"iPad2,4"
0-3716250,"iPad1,1"
0-3716875,"iPhone3,1"
0-3717500,"iPhone5,1"
0-3718125,"iPad2,5"
0-3718750,"iPhone2,1"
0-3719375,"iPad2,1"
0-3720318,"iPod4,1"
0-3720944,"iPad2,2"
0-3721570,"iPod4,1"
0-3722196,"iPhone5,2"
0-3722822,"iPad3,4"
0-3723448,"iPhone5,2"
0-3724074,"iPad2,1"
0-3724700,"iPhone4,1"
0-3725326,"iPad2,2"
0-3725952,"iPad2,4"
0-3726578,"iPod4,1"
0-3727204,"iPhone3,1"
0-3727830,"iPhone3,3"
0-3728769,"iPod4,1"
0-3729396,"iPhone5,2"
0-3730023,"iPad1,1"
0-3730650,"iPhone2,1"
0-3731277,"iPhone3,1"
0-3731904,"iPhone5,2"
0-3732531,"iPhone4,1"
0-3733158,"iPad3,4"
0-3733785,"iPhone3,1"
0-3734412,"iPad2,2"
0-3735039,"iPhone5,1"
0-3735666,"iPhone3,1"
0-3736293,"iPhone5,2"
0-3736920,"iPad2,2"
0-3737547,"iPhone4,1"
0-3738484,"iPhone4,1"
0-3739112,"iPod4,1"
0-3739740,"iPhone4,1"
0-3740368,"iPhone3,3"
0-3740996,"iPad2,4"
0-3741624,"iPhone5,1"
0-3742252,"iPhone3,1"
0-3742880,"iPad3,1"
0-3743508,"iPod5,1"
0-3744136,"iPad2,1"
0-3744764,"iPad2,4"
0-3745392,"iPod4,1"
0-3746020,"iPhone5,1"
0-3746648,"iPad2,2"
0-3747276,"iPod4,1"
0-3747904,"iPad3,4"
0-3748532,"iPod4,1"
0-3749160,"iPhone4,1"
0-3749788,"iPod4,1"
0-3750098,"iPad3,1"
0-3750727,"iPhone4,1"
0-3751356,"iPhone5,1"
0-3751985,"iPhone4,1"
0-3752614,"iPad2,5"
0-3753243,"iPhone4,1"
0-3753872,"iPhone3,1"
0-3754501,"iPhone4,1"
0-3755130,"iPad2,2"
0-3755759,"iPhone5,1"
0-3756388,"iPhone3,3"
0-3757017,"iPad2,2"
0-3757646,"iPhone4,1"
0-3758275,"iPhone4,1"
0-3758904,"iPad2,4"
0-3759533,"iPhone3,1"
0-3760162,"iPhone2,1"
0-3760791,"iPhone3,1"
0-3761420,"iPad3,4"
0-3761730,"iPhone3,3"
0-3762360,"iPad2,3"
0-3762990,"iPhone4,1"
0-3763620,"iPhone4,1"
0-3764250,"iPad2,4"
0-3764880,"iPad3,4"
0-3765510,"iPhone5,2"
0-3766140,"iPhone5,2"
0-3766770,"iPad2,5"
0-3767400,"iPod4,1"
0-3768030,"iPad3,4"
0-3768660,"iPod4,1"
0-3769290,"iPhone2,1"
0-3769920,"iPhone3,3"
0-3770550,"iPhone3,1"
0-3771487,"iPod4,1"
0-3772118,"iPod4,1"
0-3772749,"iPhone5,2"
0-3773380,"iPod4,1"
0-3774011,"iPhone5,2"
0-3774642,"iPhone3,1"
0-3775273,"iPhone5,2"
0-3775904,"iPhone4,1"
0-3776535,"iPhone5,2"
0-3777166,"iPhone2,1"
0-3777797,"iPhone4,1"
0-3778428,"iPhone3,3"
0-3779059,"iPhone5,2"
0-3779690,"iPad2,1"
0-3780321,"iPad2,5"
0-3781256,"iPhone3,1"
0-3781888,"iPod4,1"
0-3782520,"iPhone5,2"
0-3783152,"iPhone5,2"
0-3783784,"iPod4,1"
0-3784416,"iPhone4,1"
0-3785048,"iPhone5,2"
0-3785680,"iPhone3,1"
0-3786312,"iPhone2,1"
0-3786944,"iPad3,1"
0-3787576,"iPhone3,1"
0-3788208,"iPhone5,2"
0-3788840,"iPhone4,1"
0-3789472,"iPod4,1"
0-3790104,"iPhone3,1"
0-3790404,"iPhone3,1"
0-3791037,"iPhone4,1"
0-3791670,"iPad3,4"
0-3792303,"iPhone4,1"
0-3792936,"iPhone5,2"
0-3793569,"iPhone4,1"
0-3794202,"iPhone3,3"
0-3794835,"iPhone4,1"
0-3795468,"iPhone4,1"
0-3796101,"iPhone4,1"
0-3796734,"iPhone5,1"
0-3797367,"iPhone3,1"
0-3798000,"iPhone5,1"
0-3798633,"iPhone5,2"
0-3799266,"iPad3,3"
0-3800196,"iPhone3,1"
0-3800830,"iPod4,1"
0-3801464,"iPad2,5"
0-3802098,"iPhone4,1"
0-3802732,"iPhone5,2"
0-3803366,"iPad2,7"
0-3804000,"iPad2,2"
0-3804634,"iPad2,4"
0-3805268,"iPhone3,1"
0-3805902,"iPad1,1"
0-3806536,"iPad1,1"
0-3807170,"iPod4,1"
0-3807804,"iPod4,1"
0-3808438,"iPad3,6"
0-3809072,"iPhone3,3"
0-3809706,"iPod4,1"
0-3810635,"iPhone3,1"
0-3811270,"iPhone3,1"
0-3811905,"iPad2,4"
0-3812540,"iPad2,1"
0-3813175,"iPhone4,1"
0-3813810,"iPad2,1"
0-3814445,"iPad2,1"
0-3815080,"iPad2,2"
0-3815715,"iPhone3,1"
0-3816350,"iPod4,1"
0-3816985,"iPod4,1"
0-3817620,"iPad2,5"
0-3818255,"iPhone4,1"
0-3818890,"iPhone4,1"
0-3819525,"iPhone5,2"
0-3820160,"iPod5,1"
0-3820795,"iPhone5,2"
0-3821430,"iPhone4,1"
0-3822065,"iPhåne2,1"
0-3822700,"iPad2,1"
0-3823335,"iPhone5,2"
0-3824268,"iPad3,1"
0-3824904,"iPhone4,1"
0-3825540,"iPhone3,1"
0-3826176,"iPhone5,2"
0-3826812,"iPhone4,1"
0-3827448,"iPod4,1"
0-3828084,"iPhone3,2"
0-3828720,"iPad3,3"
0-3829356,"iPhone4,1"
0-3829992,"iPad2,5"
0-3830628,"iPad2,7"
0-3831264,"iPhone4,1"
0-3831900,"iPhone3,3"
0-3832536,"iPhone3,1"
0-3833172,"iPhone4,1"
0-3833808,"iPad2,1"
0-3834444,"iPhone5,1"
