anonymous_id,received_at,product_id,total,revenue,discount,is_gift
511a20d9-951d-4f70-971e-cc28ae949bd5,11/4/2017 20:39,judy-blume-teaches-writing,90,90,0,t
8283b283-b045-43aa-957f-37604ff73b3d,11/4/2017 20:59,samuel-l-jackson-teaches-acting,90,90,0,f
df6fb8d8-dbe5-4a84-83e0-1f188c148f6c,11/4/2017 21:32,gordon-ramsay-teaches-cooking,90,90,0,f
cfd8880d-6e83-48f3-bfc7-cbcbdca63575,11/4/2017 21:36,gordon-ramsay-teaches-cooking,90,90,0,f
91ed0cfb-0c90-45a4-9e80-08f89a3978b9,11/4/2017 21:44,christina-aguilera-teaches-singing,90,90,0,t
7bb977cf-bffd-4bef-a5ab-f8005db23089,11/4/2017 21:46,gordon-ramsay-teaches-cooking,90,90,0,f
91ed0cfb-0c90-45a4-9e80-08f89a3978b9,11/4/2017 21:47,aaron-sorkin-teaches-screenwriting,90,90,0,t
117147d0-07e7-4113-b62b-778ad739dc7c,11/4/2017 21:48,gordon-ramsay-teaches-cooking,90,90,0,f
8863290f-5241-4f51-8865-437a82998417,11/4/2017 21:51,gordon-ramsay-teaches-cooking,90,90,0,f
7bb977cf-bffd-4bef-a5ab-f8005db23089,11/4/2017 21:52,garry-kasparov-teaches-chess,90,90,0,f
2590b85e-8de4-499b-a339-8368399b36da,11/4/2017 22:43,steve-martin-teaches-comedy,90,90,0,f
75bf02f5-496e-4e84-907f-ed48a876af2c,11/4/2017 22:44,gordon-ramsay-teaches-cooking,90,90,0,t
a8400536-684a-4758-b37c-2a455a7d2139,11/4/2017 22:46,herbie-hancock-teaches-jazz,87,87,0,f
469c158c-19f3-4e9b-b15e-e510e927e688,11/4/2017 23:34,gordon-ramsay-teaches-cooking,90,90,0,f
b9165d48-f19e-4f4b-a10a-0e5994fef02c,11/4/2017 23:49,martin-scorsese-teaches-filmmaking,90,90,0,f
c53cac5b-6f7f-42f3-af05-aa9554918ae0,11/5/2017 0:12,gordon-ramsay-teaches-cooking,90,90,0,f
e639659f-e2bb-4d65-8ea4-b4477655d6b3,11/5/2017 0:19,gordon-ramsay-teaches-cooking,90,90,0,t
6b224e6e-8f1e-4879-a1ed-1eb5e8decdd3,11/5/2017 0:23,usher-teaches-the-art-of-performance,90,90,0,f
50a85acf-9762-465f-919e-dac4eb79d794,11/5/2017 0:45,gordon-ramsay-teaches-cooking,90,90,0,f
54b18e56-84c0-48db-bc47-894e6d77ae3d,11/5/2017 1:02,gordon-ramsay-teaches-cooking,90,90,0,t
e3c33c6b-2242-43e1-9154-b9a6ef445d1a,11/5/2017 1:09,gordon-ramsay-teaches-cooking,90,90,0,t
cee5d51e-0e8a-4273-a516-ad203ed0fbe3,11/5/2017 1:27,gordon-ramsay-teaches-cooking,90,90,0,f
c8c5ffae-7dde-4e44-a044-644dfbb69bf1,11/5/2017 1:30,gordon-ramsay-teaches-cooking,90,90,0,f
990ef237-4b60-4d6f-a642-202ac7b51136,11/5/2017 2:09,gordon-ramsay-teaches-cooking,90,90,0,f
3c945529-10ba-4993-be4f-903d9c9704c9,11/5/2017 2:30,gordon-ramsay-teaches-cooking,0,0,90,f
1aef82ba-933a-495e-a049-a812fc6ad3c5,11/5/2017 2:31,annual-pass,180,180,0,f
2770ca38-dcef-4608-931a-96c557e751d8,11/5/2017 2:40,gordon-ramsay-teaches-cooking,90,90,0,f
4c3be631-bd23-478b-83cf-ed4745c4d0bd,11/5/2017 2:58,gordon-ramsay-teaches-cooking,90,90,0,f
f703bb1a-1f2c-4f8f-b195-e7583918d281,11/5/2017 3:36,gordon-ramsay-teaches-cooking,90,90,0,f
0546afd6-155b-4cf7-a88e-0c8dc3b58612,11/5/2017 3:51,gordon-ramsay-teaches-cooking,90,90,0,f
90477453-8c23-421a-9f0c-79d57149477a,11/5/2017 4:08,gordon-ramsay-teaches-cooking,90,90,0,t
c54e60b4-9cbb-48ca-a6c4-b5bc68adfac3,11/5/2017 5:18,gordon-ramsay-teaches-cooking,90,90,0,f
6280bbd5-5d97-47c3-a0cb-068ad2b6d258,11/5/2017 5:33,annual-pass,180,180,0,f
585711ab-79cd-45b1-a4d6-dea843697aca,11/5/2017 6:01,gordon-ramsay-teaches-cooking,90,90,0,f
4ed7f696-d3ba-41ad-8199-c0e1183f9fa9,11/5/2017 6:21,gordon-ramsay-teaches-cooking,90,90,0,f
1d3dfbb6-0b15-4f0c-92aa-34e1978c3517,11/5/2017 6:25,deadmau5-teaches-electronic-music-production,90,90,0,f
8a4249d4-3a74-4d33-aa50-12922631e5a4,11/5/2017 6:32,martin-scorsese-teaches-filmmaking,90,90,0,f
79844732-d4a9-4ff1-b781-bbabc0540fed,11/5/2017 7:15,gordon-ramsay-teaches-cooking,90,90,0,f
355f953e-a0c8-4f1b-9877-bfb0b0d10691,11/5/2017 7:15,gordon-ramsay-teaches-cooking,90,90,0,t
313026ea-22f7-4b58-9cdf-5653d91699b3,11/5/2017 7:45,gordon-ramsay-teaches-cooking,87,87,0,f
959a1c88-9645-4b2f-b365-06b02a57a496,11/5/2017 8:08,gordon-ramsay-teaches-cooking,90,90,0,f
d84a9898-0360-4180-9929-889d53bb1a74,11/5/2017 8:27,martin-scorsese-teaches-filmmaking,90,90,0,t
d84a9898-0360-4180-9929-889d53bb1a74,11/5/2017 8:27,usher-teaches-the-art-of-performance,90,90,0,t
d84a9898-0360-4180-9929-889d53bb1a74,11/5/2017 8:27,gordon-ramsay-teaches-cooking,90,90,0,t
fc61c03a-0607-401f-a2ff-ece363f4c731,11/5/2017 9:09,gordon-ramsay-teaches-cooking,90,90,0,t
6b92b8de-c443-4144-9fee-95242a551aae,11/5/2017 9:28,herbie-hancock-teaches-jazz,90,90,0,f
1926989c-842e-4e21-a07f-e0fca8f7746b,11/5/2017 9:32,frank-gehry-teaches-design-and-architecture,90,90,0,f
0329f796-bfe2-4f1f-b567-cc41f654394a,11/5/2017 9:41,gordon-ramsay-teaches-cooking,87,87,0,f
9a367cf5-ec3f-4506-a588-cdc13df64847,11/5/2017 10:01,annual-pass,180,180,0,f
21f04d44-5a5c-4438-a1cc-23a917e2fd1e,11/5/2017 10:13,gordon-ramsay-teaches-cooking,90,90,0,f
fb50d32e-ae54-4321-a226-2abed3dd059f,11/5/2017 10:47,gordon-ramsay-teaches-cooking,90,90,0,t
4cb3d0aa-58a8-4c10-851b-b4eceacb64f9,11/5/2017 11:20,garry-kasparov-teaches-chess,90,90,0,f
235a653a-ee7d-4a85-8656-5012a2543166,11/5/2017 11:24,werner-herzog-teaches-filmmaking,90,90,0,t
8769a582-b90c-4f65-be9f-e22da8b2e4b7,11/5/2017 11:44,gordon-ramsay-teaches-cooking,90,90,0,t
23c9f8a1-7d65-468b-a0b1-325ca01e348d,11/5/2017 11:58,gordon-ramsay-teaches-cooking,90,90,0,f
146af639-a127-494d-9a1b-087230aeef10,11/5/2017 12:07,gordon-ramsay-teaches-cooking,90,90,0,f
0043e1a6-52e4-4012-b075-a0295c2e0e0b,11/5/2017 12:33,gordon-ramsay-teaches-cooking,90,90,0,f
c07f6b7d-e955-4e66-9f77-a33292123dd3,11/5/2017 13:10,gordon-ramsay-teaches-cooking,90,90,0,f
3e3d8399-502b-4ca2-83ad-659f834103d1,11/5/2017 13:30,annual-pass,180,180,0,f
08ddd8b3-624f-42ba-b9e9-a5a99b735165,11/5/2017 13:32,gordon-ramsay-teaches-cooking,90,90,0,f
0a4805e2-e194-4b87-8f95-b468f9221a8b,11/5/2017 13:36,annual-pass,180,180,0,f
b4b9523a-45cf-47e4-9b95-7bfe7e9f5bcc,11/5/2017 13:40,gordon-ramsay-teaches-cooking,90,90,0,f
98f1a4b8-1127-434f-a45b-bf8318ebee5b,11/5/2017 13:59,gordon-ramsay-teaches-cooking,90,90,0,f
c454f39e-e013-4c1d-80ac-ce2e78832d8c,11/5/2017 14:01,gordon-ramsay-teaches-cooking,87,87,0,t
67f66ad5-2717-4706-bb58-157602fa73b4,11/5/2017 14:08,annual-pass,180,180,0,f
2559aa94-28cb-4139-a01b-e802888167f6,11/5/2017 14:11,gordon-ramsay-teaches-cooking,90,90,0,f
9f03e517-f97b-4e32-a610-9434916af354,11/5/2017 14:14,gordon-ramsay-teaches-cooking,90,90,0,f
a478cd6e-d25f-4667-a853-7130a4873507,11/5/2017 14:47,gordon-ramsay-teaches-cooking,87,87,0,f
99775491-024e-4934-9758-cb09842cb6dc,11/5/2017 15:00,gordon-ramsay-teaches-cooking,90,90,0,f
6672f1db-2612-4f5c-8788-eb441a0575f8,11/5/2017 15:09,gordon-ramsay-teaches-cooking,90,90,0,f
782297a1-e89b-4701-b2a6-164856b538fc,11/5/2017 15:11,gordon-ramsay-teaches-cooking,90,90,0,f
599172fd-c1e5-486c-bff2-38d91597187f,11/5/2017 15:15,gordon-ramsay-teaches-cooking,87,87,0,t
789df8a1-8903-4dcb-8e2d-902fcb29a974,11/5/2017 15:22,gordon-ramsay-teaches-cooking,90,90,0,f
feb5701a-2abf-40e5-bc13-83e42e163454,11/5/2017 15:22,gordon-ramsay-teaches-cooking,90,90,0,f
1a220c98-bfd3-4319-b18e-c70ac2ea7aa6,11/5/2017 15:46,annual-pass,90,90,0,f
de747c7a-bea8-4d2c-a68c-cf44a24f4b81,11/5/2017 15:52,gordon-ramsay-teaches-cooking,90,90,0,f
8f6482e0-d1a1-4ef0-b773-c8e675fcbaf1,11/5/2017 15:55,gordon-ramsay-teaches-cooking,90,90,0,f
7393b5c3-40e1-4b0c-94cb-0ef5e1cbd6f0,11/5/2017 15:59,gordon-ramsay-teaches-cooking,90,90,0,t
76540c32-3d22-46a9-8272-c64b511c6e02,11/5/2017 16:09,dustin-hoffman-teaches-acting,90,90,0,t
1050c065-6ddc-463c-a3a6-417ed8b98db6,11/5/2017 16:15,gordon-ramsay-teaches-cooking,90,90,0,t
1b061018-e606-4918-95b0-c557d1448766,11/5/2017 16:20,gordon-ramsay-teaches-cooking,90,90,0,f
0ff5886a-7db8-4bdc-bca7-bcd8a044a687,11/5/2017 16:27,gordon-ramsay-teaches-cooking,0,0,90,f
1ac96648-3d0c-4bd2-a8ea-7e6467af4193,11/5/2017 16:40,annual-pass,180,180,0,f
740a7e34-9439-45a0-8e77-33948f3c813b,11/5/2017 16:43,gordon-ramsay-teaches-cooking,90,90,0,f
6a8ea64e-4cfa-45d5-9dc8-cf4e3d8da7e3,11/5/2017 16:47,gordon-ramsay-teaches-cooking,90,90,0,f
e690aca6-8d2c-4120-8cce-9dbb1f2657c2,11/5/2017 17:05,gordon-ramsay-teaches-cooking,90,90,0,t
e690aca6-8d2c-4120-8cce-9dbb1f2657c2,11/5/2017 17:08,gordon-ramsay-teaches-cooking,90,90,0,t
e57c2ee8-9f5d-4a2e-bcd9-7a1ef9ae388d,11/5/2017 17:08,gordon-ramsay-teaches-cooking,90,90,0,f
2d811687-f551-4565-9649-267be9325842,11/5/2017 17:13,gordon-ramsay-teaches-cooking,90,90,0,f
43800696-fcff-47b1-b7c6-7bf7e24aa955,11/5/2017 17:17,gordon-ramsay-teaches-cooking,90,90,0,t
51c651dc-9531-4dfc-a87d-147096f225cf,11/5/2017 17:25,gordon-ramsay-teaches-cooking,90,90,0,f
4a01d096-ab5f-4892-b43e-2bea754c7197,11/5/2017 17:28,gordon-ramsay-teaches-cooking,90,90,0,f
08ecd0a4-f254-42a0-a2b5-0b11666df3ba,11/5/2017 17:32,judy-blume-teaches-writing,90,90,0,f
fe01541a-9e48-4436-a0e5-84885fe3adba,11/5/2017 17:39,gordon-ramsay-teaches-cooking,90,90,0,f
efe01ede-9831-4916-af0e-a5d95c283592,11/5/2017 17:54,annual-pass,180,180,0,f
c13849c1-10d4-4d0c-be2e-3e7d4f2a5bca,11/5/2017 18:04,gordon-ramsay-teaches-cooking,90,90,0,f
d3518ac2-356e-4e4e-afae-5b52730fa425,11/5/2017 18:04,annual-pass,180,180,0,f
5c2ec123-a4fb-468b-9371-cadcd98436a0,11/5/2017 18:17,gordon-ramsay-teaches-cooking,87,87,0,f
85169b7e-e9c7-4d0a-b77a-06ded635e97e,11/5/2017 18:27,annual-pass,180,180,0,f
c5c3ce02-e741-4ceb-92e4-15367522ef1e,11/5/2017 18:29,gordon-ramsay-teaches-cooking,90,90,0,f
19299a80-6e4d-4cec-b332-b4d13558a7f8,11/5/2017 18:30,shonda-rhimes-teaches-writing-for-television,90,90,0,f
bb78f146-e1ab-413c-9d4f-68e70452721a,11/5/2017 18:30,annual-pass,180,180,0,f
36f42a6b-4bdd-4328-9c25-af85578e4b8e,11/5/2017 18:33,gordon-ramsay-teaches-cooking,90,90,0,f
c1fe725c-936c-4426-a675-a911e30f537f,11/5/2017 18:50,gordon-ramsay-teaches-cooking,90,90,0,t
2d1ee3cf-b9fb-4bc4-b192-856b76349fe1,11/5/2017 18:53,martin-scorsese-teaches-filmmaking,90,90,0,f
25b37ad5-5682-4581-9f8b-e544a9afccb0,11/5/2017 18:55,gordon-ramsay-teaches-cooking,90,90,0,f
756bc355-5d94-4a9a-80eb-e4b7e6f1818f,11/5/2017 18:58,gordon-ramsay-teaches-cooking,90,90,0,f
4ffcb449-7350-42d7-b69c-fed991483a59,11/5/2017 19:08,gordon-ramsay-teaches-cooking,90,90,0,f
3b6432ce-872d-4ac7-96f1-26db064d8aed,11/5/2017 19:14,gordon-ramsay-teaches-cooking,90,90,0,t
37567ca2-2951-4e88-9f3b-5224380b195a,11/5/2017 19:18,gordon-ramsay-teaches-cooking,90,90,0,f
56f14344-5be1-47fd-96ff-62db81e2434c,11/5/2017 19:24,garry-kasparov-teaches-chess,90,90,0,f
cd8c55b5-57db-4a15-b8fe-df447392c7ff,11/5/2017 19:33,gordon-ramsay-teaches-cooking,90,90,0,t
3f33a86a-4a7d-4614-a803-1c9ff199b99f,11/5/2017 19:40,serena-williams-teaches-tennis,90,90,0,t
64374e03-41fd-4b4a-b83d-52e1cb06d150,11/5/2017 19:54,gordon-ramsay-teaches-cooking,90,90,0,t
e86ab84e-b1a4-4e9b-a714-fa8340453f35,11/5/2017 20:00,gordon-ramsay-teaches-cooking,87,87,0,t
f22b086f-28e9-48ac-9772-83998cb1a52a,11/5/2017 20:02,gordon-ramsay-teaches-cooking,90,90,0,f
4988cd72-dddb-44f0-bf7e-7e9a5eac3612,11/5/2017 20:06,annual-pass,180,180,0,f
ba4370b9-b246-47de-9ca2-9c9b3b3c60f8,11/5/2017 20:19,gordon-ramsay-teaches-cooking,90,90,0,f
ba4370b9-b246-47de-9ca2-9c9b3b3c60f8,11/5/2017 20:20,gordon-ramsay-teaches-cooking,90,90,0,t
3f33a86a-4a7d-4614-a803-1c9ff199b99f,11/5/2017 20:20,steve-martin-teaches-comedy,90,90,0,t
3ed0753f-1460-4331-a6c9-5eae674fc75c,11/5/2017 20:34,gordon-ramsay-teaches-cooking,90,90,0,f
c06701ef-326d-4202-8162-18daf1e3219c,11/5/2017 20:36,gordon-ramsay-teaches-cooking,90,90,0,f
b203468d-40e2-4d0d-9665-0c47aa10483e,11/5/2017 20:37,annual-pass,180,180,0,f
cc6fded4-019d-41e1-8466-c4b087026c5f,11/5/2017 20:51,gordon-ramsay-teaches-cooking,90,90,0,f
970767a3-db96-4e70-82cb-5ae87fe81350,11/5/2017 20:53,gordon-ramsay-teaches-cooking,90,90,0,f
08582edc-4fe0-4b0b-b3d6-d70339088465,11/5/2017 21:04,david-mamet-teaches-dramatic-writing,90,90,0,f
c147fb38-db14-43eb-933a-95b70e5e918e,11/5/2017 21:15,annual-pass,180,180,0,f
2a9b6992-ffcf-4679-8520-9449c5b58879,11/5/2017 21:29,gordon-ramsay-teaches-cooking,90,90,0,f
276d40a2-d230-4205-b90a-2702d37f17b2,11/5/2017 21:29,gordon-ramsay-teaches-cooking,90,90,0,f
204fc78f-e926-4e8e-b824-f121ea6ecf78,11/5/2017 21:38,gordon-ramsay-teaches-cooking,87,87,0,f
9b236036-0401-4664-a1d4-b25705e856c6,11/5/2017 22:10,annual-pass,180,180,0,f
976d392a-889e-4ebc-9b92-44a1c0f964a4,11/5/2017 22:22,annual-pass,180,180,0,f
b89c24ec-2099-4cc2-bcb4-56b7037a91f0,11/5/2017 22:35,gordon-ramsay-teaches-cooking,90,90,0,f
a584004b-8a09-4959-acab-de4794b6dc58,11/5/2017 22:41,annual-pass,0,0,0,f
7d32ca58-9e3d-4141-bcbd-d3f9b92d0d41,11/5/2017 23:34,annual-pass,180,180,0,f
0ef7c319-9f86-43c0-bd6c-b8c84edcdba2,11/5/2017 23:52,gordon-ramsay-teaches-cooking,90,90,0,f
15bd16d7-8fa9-4886-a2a3-8c5d9291f778,11/5/2017 23:58,gordon-ramsay-teaches-cooking,90,90,0,f
d0d3e205-0e0d-498d-88b3-64c4032387bf,11/6/2017 0:11,gordon-ramsay-teaches-cooking,90,90,0,f
bdbb8da7-f27c-487e-88f9-551d05334650,11/6/2017 0:34,annual-pass,180,180,0,f
929adec2-bdf1-40f0-8301-a7661a9be1c0,11/6/2017 0:53,annual-pass,180,180,0,f
8b32fab3-ccb4-4e77-8a39-cad965a93ef3,11/6/2017 0:56,gordon-ramsay-teaches-cooking,87,87,0,f
17bf5153-4652-493c-a407-b5d2923e0ab7,11/6/2017 1:10,annual-pass,180,180,0,f
1668688d-a3e1-441b-bf37-4c33b999cebf,11/6/2017 1:12,werner-herzog-teaches-filmmaking,90,90,0,f
31bf9efa-0fb3-4455-96eb-1f640fc7018c,11/6/2017 1:21,annual-pass,180,180,0,f
207f15ff-6b2c-41dd-b517-c2266a75c3ac,11/6/2017 1:22,annual-pass,180,180,0,f
c7b48cc6-845c-4dce-ad00-e00e2595c395,11/6/2017 1:26,annual-pass,180,180,0,f
0070f782-29f4-4123-a445-d10056f44e23,11/6/2017 1:46,annual-pass,180,180,0,f
7e02a109-ab55-42b3-9bb9-9d85d837504b,11/6/2017 1:46,gordon-ramsay-teaches-cooking,90,90,0,t
19ed2279-1383-4efc-84f8-d94023b96401,11/6/2017 1:53,gordon-ramsay-teaches-cooking,90,90,0,t
baecf819-e76d-4624-8d44-85370beed742,11/6/2017 2:43,masterclass,90,90,0,t
20081c0b-bb0b-443c-a973-dd5b82d6c04f,11/6/2017 2:51,annual-pass,180,180,0,f
fa30bf6c-149a-4dae-b83d-1594bd7c2105,11/6/2017 3:00,gordon-ramsay-teaches-cooking,90,90,0,f
f5c3e0f0-2ca4-4af7-879e-63523d466836,11/6/2017 3:03,gordon-ramsay-teaches-cooking,0,0,90,f
f5c3e0f0-2ca4-4af7-879e-63523d466836,11/6/2017 3:06,deadmau5-teaches-electronic-music-production,0,0,90,f
af5f280b-e9e3-4c50-a3a8-8c369eacf8f8,11/6/2017 3:09,gordon-ramsay-teaches-cooking,90,90,0,f
7414810d-8d8d-4c42-b13e-f1b0f86ab36a,11/6/2017 3:17,annual-pass,180,180,0,f
d3200d8e-b2c7-40f4-8629-73c4486ab3cc,11/6/2017 3:21,gordon-ramsay-teaches-cooking,87,87,0,f
81574091-5253-491a-9363-52bc56d74871,11/6/2017 3:34,annual-pass,180,180,0,f
2e5dc2a4-e1bb-4f7b-93f0-d49a361b8168,11/6/2017 4:05,gordon-ramsay-teaches-cooking,90,90,0,f
2fd1e178-878d-43c5-9843-90412c552155,11/6/2017 4:35,annual-pass,0,0,0,f
7c829032-b06c-4988-87a8-5b4ace2f3c25,11/6/2017 4:56,annual-pass,180,180,0,f
dc602635-add0-43af-ad8a-17df73438b99,11/6/2017 6:07,annual-pass,90,90,0,f
7cde2e15-859f-4fdd-ad8d-fc87469ed9cf,11/6/2017 6:29,annual-pass,180,180,0,f
adcab8e8-8f76-4e0e-9435-54ac3dd0c60b,11/6/2017 6:31,jane-goodall-teaches-conservation,90,90,0,t
3f33a86a-4a7d-4614-a803-1c9ff199b99f,11/6/2017 6:41,gordon-ramsay-teaches-cooking,90,90,0,t
7948b217-e6b5-4e95-b77d-44b7a9f4966b,11/6/2017 6:42,gordon-ramsay-teaches-cooking,90,90,0,f
934f98ae-713f-49ac-a315-16a7d50f9d68,11/6/2017 7:04,annual-pass,180,180,0,f
a03ae9e5-9284-4d3d-b674-6d17160d849c,11/6/2017 7:42,gordon-ramsay-teaches-cooking,90,90,0,f
a6cc5225-9ec4-45cd-bf20-ca4d5907d53d,11/6/2017 8:10,martin-scorsese-teaches-filmmaking,0,0,90,f
60596b9a-3dea-49c0-a309-b9c96270934e,11/6/2017 9:01,annual-pass,0,0,0,f
1e9c45bd-f2d3-4848-bf10-dd2379e13964,11/6/2017 9:36,gordon-ramsay-teaches-cooking,90,90,0,f
7aa8d53a-a1dc-4ccd-83b1-b7d335c3975f,11/6/2017 9:36,gordon-ramsay-teaches-cooking,90,90,0,t
d1247b17-17bd-4784-b963-1ffeda6f1f67,11/6/2017 10:17,annual-pass,90,90,0,f
d4695716-f3ce-4701-9f90-25baa19ba322,11/6/2017 10:38,annual-pass,0,0,0,f
06825905-018e-4508-8a0a-613a83b8a1a7,11/6/2017 10:57,annual-pass,180,180,0,f
da64827c-c763-4020-9d2d-4d59a7dd4e3b,11/6/2017 11:06,annual-pass,90,90,0,f
3f9e0909-46ba-4656-b994-56f6e3923cc0,11/6/2017 11:11,annual-pass,180,180,0,f
54aab12e-148d-41d6-8084-6357bd1920d4,11/6/2017 11:27,annual-pass,0,0,0,f
bbc275e0-aa78-4c31-85f7-d872987fed57,11/6/2017 11:42,annual-pass,180,180,0,f
26618051-30d0-4cfc-b73f-abd0a3eb330f,11/6/2017 12:20,gordon-ramsay-teaches-cooking,90,90,0,t
eb23a216-9ebf-4f0d-a406-a029f711b77e,11/6/2017 12:43,gordon-ramsay-teaches-cooking,90,90,0,f
b199a1d0-7948-41e4-9721-6a1c776e2b70,11/6/2017 13:12,gordon-ramsay-teaches-cooking,90,90,0,f
e18f2647-37a1-436a-a545-eca3595cb786,11/6/2017 13:36,gordon-ramsay-teaches-cooking,90,90,0,t
30d42315-87e9-40c6-a8ff-724c3aa5ae4f,11/6/2017 14:26,gordon-ramsay-teaches-cooking,90,90,0,t
008aa58a-84a5-4dae-bdda-246f8effc175,11/6/2017 14:39,hans-zimmer-teaches-film-scoring,90,90,0,t
ac579b52-a45b-4ce7-b5ed-d9c0646d85f1,11/6/2017 15:09,gordon-ramsay-teaches-cooking,87,87,0,t
0dbb6ae2-ec22-4773-9608-bd6e617a3544,11/6/2017 16:00,gordon-ramsay-teaches-cooking,90,90,0,t
db2a5d68-078b-4980-a66b-4ebf9aee34cb,11/6/2017 16:03,annual-pass,180,180,0,f
282721dc-31a7-4fe7-b529-55f4ea4d2905,11/6/2017 16:13,gordon-ramsay-teaches-cooking,90,90,0,t
3f2b8d09-54ab-4971-a30e-4dcb30c80bc4,11/6/2017 16:14,gordon-ramsay-teaches-cooking,90,90,0,t
ca1d69f8-03be-4e27-bea4-20db5f186b9f,11/6/2017 16:40,gordon-ramsay-teaches-cooking,90,90,0,t
7b050f51-d3a4-4316-ac87-f34927856d80,11/6/2017 16:55,gordon-ramsay-teaches-cooking,90,90,0,f
e67bedce-e50f-4b10-a300-1d28fdf0c6ec,11/6/2017 16:55,gordon-ramsay-teaches-cooking,90,90,0,f
90cb4984-ce95-4074-b8b3-cc182fff8223,11/6/2017 17:09,gordon-ramsay-teaches-cooking,90,90,0,t
d4ad239a-23af-47eb-b6f8-8e1d2f04e7eb,11/6/2017 17:35,samuel-l-jackson-teaches-acting,0,0,90,f
d4ad239a-23af-47eb-b6f8-8e1d2f04e7eb,11/6/2017 17:38,gordon-ramsay-teaches-cooking,0,0,90,f
d4ad239a-23af-47eb-b6f8-8e1d2f04e7eb,11/6/2017 17:40,david-mamet-teaches-dramatic-writing,0,0,90,f
ca54b72a-a7c5-4c37-81b1-bd551151f9a8,11/6/2017 17:42,gordon-ramsay-teaches-cooking,90,90,0,f
93ed7025-82f9-44a2-a460-2fb94bf3f620,11/6/2017 17:44,gordon-ramsay-teaches-cooking,90,90,0,t
2eea3be0-7bad-4e2e-84b1-a2da8523f2cb,11/6/2017 17:59,aaron-sorkin-teaches-screenwriting,90,90,0,t
5b87b6cf-5a92-4524-8592-508d65ec20f7,11/6/2017 18:03,gordon-ramsay-teaches-cooking,90,90,0,f
62004310-c715-4dd7-901f-239aa9687289,11/6/2017 18:04,annual-pass,0,0,0,f
40efc827-cbbf-4ddd-b7a5-ad956b1bbe50,11/6/2017 18:16,gordon-ramsay-teaches-cooking,90,90,0,t
49a20045-0cbf-478c-9242-68fce586986f,11/6/2017 18:36,gordon-ramsay-teaches-cooking,90,90,0,f
7c350caf-8c16-4517-8006-8b2265b81d69,11/6/2017 18:54,gordon-ramsay-teaches-cooking,90,90,0,f
6457fe75-d885-4b85-b4cf-5d4d7d65dcd7,11/6/2017 18:56,gordon-ramsay-teaches-cooking,90,90,0,f
f46adc32-fd06-4662-9d92-c3146ec70d77,11/6/2017 19:01,james-patterson-teaches-writing,90,90,0,f
a6f450e2-87f7-4e28-beed-ea667fbbe369,11/6/2017 19:14,annual-pass,180,180,0,f
fcbf8ce7-e7b2-4461-aece-b1be328fdcc4,11/6/2017 19:26,annual-pass,180,180,0,f
f45d428b-7048-4536-a04a-7bf2ba7efa16,11/6/2017 19:35,gordon-ramsay-teaches-cooking,90,90,0,t
8a7d6916-a8d7-4305-a5ac-b90ec7601058,11/6/2017 19:49,annual-pass,180,180,0,f
a6cc5225-9ec4-45cd-bf20-ca4d5907d53d,11/6/2017 19:54,gordon-ramsay-teaches-cooking,0,0,90,f
805581c7-5d8d-4f93-9211-c5c9f535e09b,11/6/2017 20:04,gordon-ramsay-teaches-cooking,90,90,0,f
16dbf3c3-9f9a-4acf-973f-a75bd822a898,11/6/2017 20:17,annual-pass,90,90,0,f
e0def0e5-af4e-47cc-81f1-5e223da2c9d7,11/6/2017 20:17,annual-pass,0,0,0,f
a7a70fa5-55d1-4b3d-9521-459f2bf5bdc1,11/6/2017 20:23,annual-pass,180,180,0,f
59c664ab-d451-4d06-a06d-655305796b85,11/6/2017 20:33,gordon-ramsay-teaches-cooking,90,90,0,f
a7a70fa5-55d1-4b3d-9521-459f2bf5bdc1,11/6/2017 20:38,gordon-ramsay-teaches-cooking,90,90,0,f
82bd27c7-428b-4f17-89ef-88315a151dda,11/6/2017 20:43,annual-pass,180,180,0,f
44fdcd5d-b34b-464b-92ee-3d188e9b250b,11/6/2017 20:48,annual-pass,0,0,0,f
9fb4a1f1-6f20-40f7-a422-c51fcf8c7d54,11/6/2017 21:10,gordon-ramsay-teaches-cooking,90,90,0,f
f2c7e4a2-d225-4c4c-b46c-3c9d350e5e87,11/6/2017 21:15,gordon-ramsay-teaches-cooking,90,90,0,f
2287b5ba-1e75-4ce9-812c-d34857839883,11/6/2017 21:16,gordon-ramsay-teaches-cooking,90,90,0,f
c743c584-f9fd-4904-9eaf-33ce930efdb3,11/6/2017 21:20,gordon-ramsay-teaches-cooking,90,90,0,f
c81526b0-8f95-4232-aa14-8b1bf8ca1498,11/6/2017 21:23,annual-pass,180,180,0,f
42482411-9d3c-4af6-8b81-e865cbdbe465,11/6/2017 21:28,gordon-ramsay-teaches-cooking,90,90,0,t
53206549-67de-4a1e-892c-56ea5bcdc464,11/6/2017 21:40,gordon-ramsay-teaches-cooking,90,90,0,t
3bc4b8c0-9590-442f-ad79-82e76ce01f23,11/6/2017 21:48,annual-pass,180,180,0,f
beef8906-c25a-45ec-80ca-14e2b2beb715,11/6/2017 22:10,gordon-ramsay-teaches-cooking,90,90,0,f
679999b3-c5ca-4eec-9ad0-98d95f4328be,11/6/2017 22:11,gordon-ramsay-teaches-cooking,90,90,0,t
f83f9388-21f2-4f1e-9c86-d3d2e14b65d4,11/6/2017 22:14,gordon-ramsay-teaches-cooking,87,87,0,f
