"Number of daily deaths by local authority, England and Wales, deaths occurred in 2014 1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local Authority,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
,June,4,5,5,3,2,2,2,3,6,5,4,1,4,5,4,1,4,0,5,5,5,3,5,4,6,3,2,2,2,3,0,
,July,0,2,4,2,1,6,2,3,4,4,4,4,2,3,4,2,3,3,3,2,5,3,6,6,0,3,6,4,5,7,4,
,August ,6,0,2,4,9,4,3,1,4,3,4,6,4,4,6,5,8,4,2,4,3,5,1,4,2,3,6,3,2,7,2,
,September,6,5,2,7,6,5,6,8,3,5,5,4,4,2,6,5,10,4,4,5,6,6,5,3,5,6,4,3,5,3,0,
,October,8,4,1,1,7,5,3,6,5,4,4,2,2,4,7,7,3,4,1,2,3,7,4,6,3,7,2,7,2,4,5,
,November,6,8,4,3,5,4,3,3,5,8,6,6,5,8,5,5,5,1,4,3,3,7,6,9,7,7,4,8,6,4,0,
,December,2,5,2,2,7,5,2,4,5,3,2,8,9,5,8,9,5,5,4,5,3,8,6,9,3,4,7,9,5,6,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedford                                 ,January,3,3,2,1,6,4,2,1,5,3,5,7,2,2,5,4,2,3,5,5,2,4,2,4,3,4,2,5,1,3,4,
,February,1,3,6,5,2,6,6,3,3,5,5,9,5,3,1,6,4,0,4,5,6,10,1,3,5,1,3,3,0,0,0,
,March,4,3,1,2,3,2,5,4,1,2,1,1,1,8,9,3,4,4,7,4,1,1,1,1,2,5,6,2,1,4,2,
,April,2,4,5,6,2,0,5,2,4,3,8,8,5,3,3,2,3,3,2,2,4,6,5,6,2,3,2,3,5,5,0,
,May,3,6,1,4,1,6,3,4,4,3,2,1,2,2,4,7,8,3,4,3,5,4,6,3,4,8,4,1,6,3,4,
,June,6,9,0,2,2,2,1,2,2,4,7,8,6,6,8,1,3,4,4,5,4,3,3,4,4,6,6,3,4,1,0,
,July,6,5,4,6,4,3,4,2,4,2,2,3,4,5,6,5,3,3,10,3,3,4,3,5,1,8,0,0,2,3,2,
,August ,2,2,3,0,2,3,5,1,4,5,4,2,5,2,1,3,7,2,0,3,2,4,2,6,1,3,5,2,3,2,5,
,September,1,6,2,4,3,4,6,2,4,5,4,1,6,5,1,3,6,3,3,2,4,2,3,4,4,4,4,5,6,3,0,
,October,3,3,2,3,4,5,2,4,1,1,2,3,3,2,5,4,4,5,5,3,3,4,4,4,1,2,5,7,2,3,7,
,November,1,1,1,5,4,2,3,6,6,4,2,7,5,2,4,2,4,2,5,4,4,8,2,2,5,3,1,5,3,3,0,
,December,8,3,1,2,2,3,8,1,3,3,6,4,3,4,5,3,6,8,6,6,7,4,2,5,6,9,3,11,5,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bexley                                  ,January,8,3,6,3,5,3,6,5,10,3,2,6,4,5,10,8,2,8,3,3,7,12,4,4,7,4,8,6,5,6,11,
,February,7,7,6,2,9,6,4,2,9,2,8,4,2,11,5,5,2,7,5,4,5,7,8,4,5,10,5,5,0,0,0,
,March,6,6,2,7,5,7,2,5,7,6,7,3,7,2,7,3,6,3,4,6,6,6,7,4,4,3,3,8,6,7,3,
,April,4,6,5,4,1,3,6,7,5,8,6,5,5,6,4,10,7,4,6,6,8,7,3,6,8,4,6,6,6,4,0,
,May,5,3,9,5,3,5,4,6,5,3,7,4,8,3,6,2,8,4,4,7,3,6,3,3,4,7,1,3,5,5,6,
,June,3,4,1,2,6,5,7,3,5,3,3,9,4,8,3,7,6,5,6,5,2,7,4,2,6,6,5,4,6,2,0,
,July,5,3,3,5,7,6,5,3,3,5,4,9,2,2,3,3,7,4,4,5,2,5,3,5,10,5,3,1,5,10,7,
,August ,6,3,6,6,5,2,5,5,6,5,6,7,8,6,3,3,2,4,3,11,4,10,9,5,6,3,5,7,4,5,5,
,September,6,6,9,1,5,1,6,5,5,6,4,3,2,4,3,3,5,7,7,3,2,3,4,3,4,3,2,5,5,5,0,
,October,4,3,3,5,5,3,10,5,3,7,7,4,3,7,4,5,3,3,3,5,5,7,5,5,3,2,3,6,2,8,3,
,November,4,5,2,10,5,8,4,5,6,5,3,5,4,5,5,3,7,8,1,7,6,8,6,7,5,8,5,4,2,3,0,
,December,8,7,5,1,3,4,4,7,7,7,10,9,10,1,4,5,6,7,4,6,6,7,11,7,8,9,6,5,17,4,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birmingham                              ,January,16,19,35,16,22,31,27,27,31,22,24,17,28,22,36,23,34,13,23,18,27,23,21,25,17,23,31,26,27,26,29,
,February,14,25,27,26,27,27,36,23,26,19,24,18,19,22,17,19,26,19,33,24,20,28,24,23,26,22,21,21,0,0,0,
,March,19,28,30,16,23,24,24,19,17,20,20,25,33,25,25,20,26,25,22,23,19,27,27,27,17,30,18,19,23,19,17,
,April,25,18,23,31,22,16,35,19,23,24,27,20,25,14,11,18,18,21,20,23,18,22,18,23,18,19,28,19,26,20,0,
,May,18,20,17,22,26,22,19,16,19,18,25,27,10,16,17,13,15,28,20,19,18,18,19,24,7,21,17,9,10,15,21,
,June,15,27,26,24,21,25,16,18,22,20,34,16,15,20,18,17,24,22,20,21,21,26,25,20,17,27,26,19,28,24,0,
,July,17,19,18,17,12,23,16,21,20,24,27,28,16,15,25,21,17,18,21,15,22,22,16,20,16,19,17,15,25,24,17,
,August ,22,23,22,21,21,21,12,25,18,23,13,14,22,20,19,20,23,16,14,24,22,22,24,16,20,31,19,23,25,19,19,
,September,21,19,28,16,27,29,15,24,16,21,17,25,28,20,17,17,23,23,26,22,23,21,20,20,34,30,18,31,29,22,0,
,October,19,12,22,26,19,20,24,28,21,22,16,25,20,24,26,20,32,28,10,25,25,19,21,32,23,19,21,18,23,22,31,
,November,25,21,19,23,30,16,22,26,24,23,21,28,24,16,20,17,28,19,23,19,27,24,20,18,14,29,33,24,19,29,0,
,December,26,19,21,27,34,29,20,28,25,23,23,35,31,28,29,43,28,34,28,24,33,31,31,32,27,30,30,40,33,28,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaby                                   ,January,1,5,3,2,2,3,2,2,5,1,4,3,0,0,2,3,3,2,2,6,1,3,1,5,1,2,2,0,3,3,7,
,February,3,1,3,1,2,4,1,7,0,3,1,3,0,3,1,3,3,0,0,4,3,2,3,2,5,2,1,1,0,0,0,
,March,1,1,3,2,0,1,1,2,3,1,3,1,4,2,2,3,3,0,2,3,4,2,6,1,2,3,1,0,4,5,1,
,April,1,3,6,2,3,1,1,2,2,1,3,2,2,3,2,1,0,2,4,1,0,2,2,4,2,1,2,0,0,2,0,
,May,1,3,0,4,4,2,2,4,1,1,0,1,3,3,2,2,3,2,0,6,2,3,2,2,2,2,2,3,0,4,2,
,June,0,1,4,2,2,5,0,1,0,1,2,4,1,1,5,3,1,3,3,2,3,5,0,3,2,4,3,2,0,1,0,
,July,2,1,2,2,4,1,4,2,0,2,5,0,5,1,1,0,1,2,0,1,3,3,0,2,2,2,2,1,1,1,3,
,August ,1,2,2,2,2,1,2,2,3,0,0,1,1,3,5,1,5,1,1,0,1,0,1,4,2,0,1,1,2,3,3,
,September,2,3,1,3,2,1,2,2,3,2,3,4,0,1,3,1,2,3,0,1,2,1,3,5,2,2,3,1,3,4,0,
,October,0,2,3,1,1,2,2,3,2,3,1,3,3,1,5,3,2,2,3,2,1,1,2,3,1,3,4,5,2,0,2,
,November,3,3,1,3,4,2,1,1,3,0,5,1,0,1,3,3,3,1,2,5,3,3,5,2,1,2,2,1,0,3,0,
,December,2,1,3,1,2,2,2,1,5,4,4,4,1,4,1,1,6,5,8,6,0,2,1,4,2,3,3,3,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackburn with Darwen                   ,January,3,2,2,7,3,3,2,4,0,3,3,2,5,4,7,4,5,4,1,7,4,5,2,3,6,3,4,0,6,3,2,
,February,4,1,5,2,8,3,0,7,6,4,4,3,4,3,6,5,1,3,1,5,3,4,2,7,1,2,7,4,0,0,0,
,March,2,2,6,4,1,2,2,2,6,1,4,0,5,3,0,2,3,4,1,2,3,3,3,9,3,4,4,2,2,8,3,
,April,7,2,3,2,2,2,5,4,4,2,2,3,5,2,6,5,2,4,2,5,2,6,4,1,3,1,1,3,5,3,0,
,May,2,2,4,2,3,1,1,2,1,2,2,3,3,1,5,6,6,3,4,4,2,5,4,5,6,1,4,5,6,1,6,
,June,4,3,4,3,5,7,2,4,2,1,2,3,1,3,1,6,3,3,1,5,4,4,3,3,3,6,4,3,2,3,0,
,July,5,1,3,2,5,4,4,6,3,3,3,4,1,1,3,5,0,3,6,3,5,2,4,1,2,5,6,4,2,6,3,
,August ,1,2,5,5,2,4,1,1,1,2,6,3,1,7,6,1,3,9,5,4,5,1,5,2,3,3,0,0,3,4,3,
,September,5,3,2,3,5,2,6,2,4,3,1,6,3,5,4,2,0,3,1,3,4,1,2,2,4,5,4,6,5,3,0,
,October,1,1,7,3,1,2,5,3,1,3,4,2,4,0,3,2,2,2,5,2,6,3,2,5,2,5,5,3,2,3,2,
,November,3,3,4,5,5,5,1,5,2,0,5,4,2,2,2,2,4,3,3,5,2,9,3,1,0,6,4,6,4,3,0,
,December,1,2,5,6,1,3,6,4,3,6,1,5,2,1,6,1,7,3,9,2,9,3,4,5,3,6,4,4,6,5,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackpool                               ,January,5,6,3,3,5,7,8,4,7,3,3,4,6,5,9,4,4,3,3,6,5,2,2,10,2,7,1,5,8,3,5,
,February,6,10,5,4,6,11,3,4,3,6,2,10,8,4,3,2,7,3,6,4,3,8,4,6,1,6,5,4,0,0,0,
,March,5,6,1,7,3,4,3,2,5,2,5,4,6,9,5,4,5,3,2,6,6,7,3,12,6,9,1,6,6,10,9,
,April,6,5,2,7,7,4,2,5,5,4,6,8,4,4,3,4,5,6,7,4,1,5,4,6,9,7,4,3,2,3,0,
,May,8,6,1,7,4,5,5,5,5,4,5,3,8,8,3,7,5,4,6,2,6,3,4,7,8,3,2,5,7,7,4,
,June,3,3,2,7,3,1,7,3,7,9,10,5,2,5,3,8,3,7,5,8,3,7,4,5,5,9,2,4,7,4,0,
,July,4,1,6,3,6,3,5,6,2,2,3,11,5,5,4,2,4,9,4,1,6,6,3,4,3,6,3,9,4,6,7,
,August ,5,5,3,3,6,5,2,5,2,6,2,5,2,6,5,3,4,3,6,4,3,6,2,5,3,3,4,9,3,5,4,
,September,3,3,6,7,6,9,1,4,2,7,3,6,2,5,4,4,7,8,7,2,0,5,11,8,5,4,4,2,4,2,0,
,October,5,10,6,4,7,4,3,3,3,5,7,4,7,8,6,4,5,2,5,4,7,5,9,6,2,5,5,4,2,3,4,
,November,7,6,6,3,5,3,5,3,4,3,4,6,2,9,5,3,9,5,5,3,4,5,4,4,6,4,5,7,5,7,0,
,December,6,6,4,4,9,2,0,5,5,9,9,8,6,5,6,8,2,9,6,6,8,11,8,7,3,8,2,10,11,5,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blaenau Gwent                           ,January,1,3,1,7,3,1,2,6,1,2,1,5,2,3,5,2,1,2,1,0,2,2,2,2,5,1,1,2,2,5,1,
,February,1,4,5,0,3,1,1,1,2,3,3,1,3,1,4,2,2,1,3,2,4,2,2,1,1,0,0,0,0,0,0,
,March,1,4,1,4,6,6,4,1,3,5,1,1,2,3,0,1,2,1,4,2,4,2,3,4,0,1,0,2,2,2,2,
,April,2,1,2,2,3,1,3,1,1,2,2,2,1,4,2,1,1,1,0,2,1,2,2,2,1,4,1,3,2,1,0,
,May,3,4,3,3,1,4,0,2,1,2,1,0,0,4,0,0,5,0,1,4,2,2,2,2,2,0,2,1,1,4,3,
,June,4,1,1,0,2,2,2,3,2,3,3,4,2,2,3,5,2,4,1,4,1,3,1,3,0,3,2,1,2,3,0,
,July,1,1,5,4,0,2,2,1,1,2,2,4,3,2,4,2,1,0,2,0,3,2,2,4,2,0,0,1,1,3,5,
,August ,3,2,3,2,1,1,2,1,6,1,5,5,1,1,1,4,1,0,1,1,5,1,1,1,2,1,0,0,2,3,2,
,September,3,3,4,3,3,1,2,4,5,2,2,1,3,2,0,3,1,2,2,3,3,2,3,1,1,0,1,0,2,2,0,
,October,2,7,3,1,1,2,0,3,3,1,5,4,2,4,2,2,3,2,0,3,2,1,2,3,0,4,4,1,1,2,2,
,November,2,1,0,2,3,2,1,1,3,0,0,4,3,2,3,3,0,3,1,0,1,4,5,1,2,3,2,4,2,5,0,
,December,2,5,0,3,0,1,5,1,5,1,2,3,2,4,2,4,4,1,1,2,1,1,5,1,1,2,2,3,3,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolsover                                ,January,1,8,1,3,5,3,0,2,3,1,1,3,1,0,5,2,0,3,3,2,1,1,1,1,5,7,2,6,4,1,3,
,February,2,2,5,2,5,3,2,1,1,2,2,1,2,1,2,4,0,5,1,4,3,3,3,6,2,2,2,4,0,0,0,
,March,4,0,3,0,4,3,3,5,4,2,1,2,0,6,2,1,1,2,3,4,2,1,2,1,4,2,2,4,0,1,3,
,April,3,1,3,1,3,3,3,3,5,1,4,0,3,1,3,2,3,2,1,3,0,3,5,5,4,1,3,4,3,2,0,
,May,3,1,2,2,3,2,4,5,1,4,3,0,3,0,2,4,4,2,1,3,3,1,5,1,2,3,3,1,3,2,1,
,June,1,3,1,3,0,3,1,4,2,0,3,2,1,2,1,4,2,3,1,3,4,1,7,3,1,1,2,1,3,1,0,
,July,2,0,1,2,1,3,3,2,5,1,1,2,3,1,2,3,3,3,1,2,3,0,2,2,4,2,0,2,4,1,3,
,August ,4,3,1,0,0,3,2,2,1,2,4,1,2,3,2,0,5,2,3,3,1,3,1,6,3,4,3,3,0,4,2,
,September,2,1,1,2,1,0,3,3,2,3,3,0,2,4,3,2,4,2,3,3,0,1,2,0,4,1,0,1,3,3,0,
,October,2,3,0,2,3,0,0,3,5,1,3,2,3,1,2,1,3,2,1,2,3,2,5,2,1,4,3,3,2,0,2,
,November,1,6,3,2,5,1,2,1,4,1,1,3,0,3,1,4,3,0,4,1,4,4,3,4,1,1,1,3,2,3,0,
,December,0,0,2,6,6,2,2,3,2,0,3,4,5,1,1,3,3,2,3,3,0,3,2,4,0,3,7,5,1,6,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolton                                  ,January,3,9,2,2,4,8,7,5,8,8,6,7,8,5,8,6,7,4,9,12,7,10,9,2,7,8,3,6,7,7,14,
,February,7,4,10,5,8,12,10,5,5,8,7,6,5,6,11,13,7,4,8,7,4,8,3,15,9,8,12,5,0,0,0,
,March,6,6,10,6,9,4,10,5,3,10,11,6,12,5,4,7,4,8,3,8,12,9,8,3,5,7,7,4,6,5,7,
,April,10,12,5,3,9,3,7,9,9,3,10,4,7,6,3,10,3,6,6,7,6,3,3,9,8,4,8,4,4,5,0,
,May,6,5,8,3,9,12,12,4,12,5,7,1,6,9,7,10,7,4,6,8,7,10,3,4,8,5,6,3,6,9,5,
,June,3,7,7,7,3,4,7,7,7,7,9,3,6,9,4,8,5,2,7,6,12,5,5,8,4,3,6,3,3,8,0,
,July,9,7,6,3,3,7,6,7,8,10,6,7,6,2,4,8,8,2,4,8,11,5,5,7,9,7,9,9,8,8,6,
,August ,4,3,4,4,10,4,2,4,2,11,4,7,3,9,5,5,7,7,2,6,6,2,3,7,7,9,7,8,9,6,5,
,September,6,6,5,8,17,1,7,4,7,10,5,6,8,9,5,7,9,7,11,3,7,7,3,4,7,7,13,5,3,6,0,
,October,2,5,5,7,4,9,3,6,6,4,7,6,3,10,7,7,3,11,4,6,10,3,12,8,5,12,4,6,9,6,7,
,November,5,2,8,3,4,11,5,9,11,12,10,11,5,12,9,6,4,6,5,11,10,8,6,2,11,8,2,6,12,6,0,
,December,4,4,14,13,6,14,7,7,13,5,9,9,7,3,13,10,12,10,7,7,6,21,8,8,9,14,7,9,12,8,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston                                  ,January,4,3,4,2,2,0,1,3,1,2,1,3,3,2,2,2,0,2,0,2,2,2,2,1,1,2,2,2,3,6,3,
,February,3,1,2,0,0,2,2,6,0,4,2,3,5,3,2,0,2,5,1,1,2,0,3,3,0,1,3,3,0,0,0,
,March,1,3,3,1,4,2,0,1,4,0,1,0,2,2,0,3,1,1,0,2,3,0,0,1,4,4,0,1,0,1,1,
,April,1,5,3,1,3,1,0,2,4,1,0,4,0,0,2,2,1,1,1,3,1,1,2,2,1,4,1,3,1,1,0,
,May,4,1,2,2,2,2,1,0,1,2,3,1,0,0,3,2,1,6,6,2,2,3,3,2,3,4,2,3,3,2,1,
,June,3,7,1,1,2,1,1,2,3,1,6,2,1,1,1,1,2,2,2,0,2,2,1,1,2,0,2,0,2,1,0,
,July,5,3,1,3,2,1,0,1,6,2,3,3,2,0,3,2,1,2,1,1,1,2,1,4,2,2,2,1,3,2,2,
,August ,0,1,4,2,3,3,1,1,2,2,1,1,2,5,0,0,2,3,1,3,5,1,1,4,0,1,1,2,2,2,0,
,September,2,0,1,1,3,3,2,4,2,1,0,1,3,2,3,1,2,1,1,2,0,1,1,2,2,3,0,1,1,2,0,
,October,3,0,3,0,4,0,2,2,0,2,3,2,1,4,6,0,1,1,1,2,2,1,0,0,5,2,2,3,2,3,2,
,November,3,3,0,3,2,1,3,2,1,2,2,3,2,1,4,3,0,0,3,0,2,0,3,3,1,2,2,3,3,2,0,
,December,2,1,1,2,1,5,4,0,0,1,0,2,3,5,0,2,1,2,2,0,2,6,5,1,3,3,7,3,2,7,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bournemouth                             ,January,4,5,5,9,6,8,7,8,4,5,5,8,6,8,3,7,8,4,10,6,4,8,6,5,3,5,5,2,10,5,4,
,February,9,11,4,7,9,5,7,4,4,9,11,8,10,7,5,3,4,7,4,2,11,5,7,6,5,1,12,7,0,0,0,
,March,3,5,3,4,13,4,6,6,6,9,8,3,5,4,1,6,1,7,3,4,4,12,7,3,3,6,5,5,3,4,3,
,April,2,7,5,7,5,6,7,6,6,2,8,6,6,5,7,6,5,5,9,6,6,7,4,5,3,7,3,2,5,5,0,
,May,3,3,4,5,7,5,7,4,4,5,5,7,4,4,6,5,2,2,4,2,4,7,2,8,5,1,4,3,3,5,6,
,June,3,5,7,7,5,7,7,1,12,5,4,3,4,3,6,5,2,6,8,4,4,1,4,3,6,1,3,0,2,6,0,
,July,4,6,7,4,4,3,4,3,4,5,7,6,0,4,8,4,6,5,4,8,3,6,5,6,11,3,0,4,8,5,3,
,August ,2,3,3,2,8,6,2,4,4,6,2,1,5,5,5,2,11,2,6,7,5,8,5,3,8,4,5,7,4,7,4,
,September,4,5,6,5,8,2,3,1,9,5,5,0,5,2,7,2,1,6,6,9,4,2,4,4,4,3,5,2,3,7,0,
,October,4,5,5,5,7,8,1,8,3,7,6,5,4,2,5,9,3,6,3,8,8,7,7,9,6,6,2,6,10,2,6,
,November,5,7,2,10,3,3,6,6,4,10,3,10,4,3,1,9,3,6,3,1,2,5,3,8,7,8,8,11,7,7,0,
,December,7,9,5,5,7,3,4,7,4,4,6,5,7,6,7,6,9,10,5,7,5,10,12,7,6,8,9,6,13,5,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bracknell Forest                        ,January,2,4,1,2,2,2,2,2,0,2,3,0,1,0,2,2,1,2,1,0,4,0,2,3,2,2,1,1,0,3,5,
,February,2,4,4,2,2,3,1,1,2,1,2,3,0,2,0,1,1,2,3,1,2,1,2,1,3,0,1,4,0,0,0,
,March,3,2,2,1,2,1,1,5,0,5,3,3,1,1,4,0,1,0,1,3,0,2,2,2,2,4,0,1,1,0,3,
,April,0,1,4,1,2,2,2,5,3,1,1,1,1,1,0,3,5,1,1,1,2,5,3,1,2,1,2,1,2,0,0,
,May,3,2,2,3,2,2,2,3,0,1,3,2,3,0,0,4,0,2,3,0,5,0,4,3,1,0,1,2,3,4,3,
,June,2,1,1,3,1,2,1,4,2,6,1,2,2,1,1,0,3,1,0,1,2,0,4,0,1,2,4,1,3,1,0,
,July,2,3,1,2,3,3,1,0,0,3,2,4,2,1,3,2,0,2,0,1,1,1,3,2,2,1,2,2,1,2,0,
,August ,2,3,0,3,3,2,0,3,0,3,2,0,1,3,2,3,2,0,1,2,0,2,2,1,0,0,2,2,2,2,1,
,September,4,1,4,2,3,1,2,3,2,2,0,1,2,2,5,4,0,1,1,3,0,1,4,1,2,3,1,2,4,3,0,
,October,2,1,1,2,2,3,1,1,3,2,0,2,2,0,0,2,1,2,0,1,3,0,4,5,0,1,3,2,0,2,2,
,November,4,3,2,1,0,0,0,1,2,3,2,3,1,2,0,1,2,5,2,3,1,1,2,3,3,2,3,1,3,3,0,
,December,2,2,2,3,2,3,1,3,2,1,2,3,2,0,1,1,1,3,4,2,1,3,0,1,2,2,1,3,0,1,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradford                                ,January,11,14,16,8,10,12,8,16,9,12,10,10,10,20,14,8,10,14,12,11,13,10,14,18,12,12,16,19,4,13,13,
,February,10,12,14,16,11,14,21,14,18,17,10,9,12,13,8,10,20,15,9,13,16,13,8,15,18,9,14,11,0,0,0,
,March,14,13,21,11,8,12,14,19,15,11,14,3,11,8,17,15,11,9,7,9,12,12,9,9,15,7,16,12,21,5,13,
,April,12,15,7,8,12,17,11,8,12,17,12,11,15,12,19,6,10,13,14,5,10,11,9,15,18,19,12,18,12,13,0,
,May,13,12,17,18,14,10,7,12,9,6,12,14,14,13,11,12,7,11,16,8,10,13,6,9,12,12,9,11,14,10,5,
,June,10,12,13,5,10,9,15,10,11,6,15,9,5,10,8,15,8,10,9,13,10,7,12,15,9,13,11,8,7,9,0,
,July,11,11,13,12,10,15,11,4,10,15,9,8,18,10,11,14,12,16,13,11,11,9,6,8,9,11,4,8,12,8,14,
,August ,6,8,12,9,13,6,10,11,9,8,7,7,11,9,12,12,9,16,9,10,14,9,12,13,15,16,10,11,11,14,10,
,September,11,10,9,11,12,13,9,13,6,11,13,9,14,16,13,12,10,12,15,10,7,13,15,15,16,15,12,11,15,8,0,
,October,21,13,13,9,11,17,6,8,9,13,16,7,10,17,20,22,13,22,12,13,7,5,13,16,12,16,23,10,10,10,9,
,November,9,11,9,5,8,9,15,17,12,8,12,11,12,11,16,10,16,15,14,11,10,6,4,22,9,15,17,12,14,9,0,
,December,12,11,12,19,11,20,18,12,13,9,13,18,11,16,21,20,21,24,13,22,17,9,18,15,18,13,18,21,14,14,17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braintree                               ,January,2,3,6,2,3,6,5,5,8,2,5,2,3,7,3,4,2,4,6,3,3,6,3,6,4,1,7,4,0,2,5,
,February,3,5,6,5,2,4,3,2,5,3,4,1,2,2,3,4,5,2,4,5,5,3,2,5,6,4,6,4,0,0,0,
,March,4,8,3,4,2,4,6,3,3,1,2,2,0,5,4,3,3,7,6,2,7,6,2,5,3,3,7,5,3,5,1,
,April,3,3,4,4,3,5,5,2,7,3,0,7,4,3,4,2,4,5,5,1,2,2,3,4,3,3,5,3,2,1,0,
,May,1,4,5,3,3,5,2,1,3,1,7,4,2,1,5,2,2,4,3,1,3,4,2,1,6,3,6,4,1,3,2,
,June,7,4,2,4,6,5,3,4,5,5,5,1,6,2,4,5,0,2,5,4,3,2,1,4,5,5,0,5,1,2,0,
,July,4,5,7,10,5,2,2,6,2,1,4,4,8,5,6,4,3,3,3,2,4,6,3,3,2,3,3,3,2,6,4,
,August ,3,3,2,1,5,4,0,4,3,2,3,2,3,2,4,5,4,1,4,6,0,5,4,3,4,2,5,4,2,3,6,
,September,4,2,1,3,5,4,6,3,6,2,0,1,2,3,3,3,5,1,3,6,4,3,2,2,4,4,2,8,2,4,0,
,October,3,3,4,3,2,3,3,4,3,4,3,2,4,7,3,1,5,6,4,7,4,1,4,2,4,2,4,2,6,4,1,
,November,4,2,7,1,5,4,1,2,5,7,9,1,2,5,6,2,2,1,2,4,3,6,1,3,7,3,6,5,4,2,0,
,December,8,5,2,4,7,2,6,4,7,5,2,3,4,4,5,4,5,4,5,3,7,2,3,7,4,3,7,2,5,3,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breckland                               ,January,8,5,6,3,1,3,3,3,4,7,2,3,5,1,4,1,7,0,5,5,6,5,2,4,4,5,5,3,0,4,1,
,February,3,3,7,4,2,4,3,2,4,7,4,8,3,7,5,4,5,2,5,6,3,3,8,3,4,2,4,2,0,0,0,
,March,2,4,5,2,5,4,6,4,4,5,4,5,7,2,6,3,1,4,2,4,2,3,5,3,10,3,4,6,5,3,4,
,April,6,2,10,7,6,3,5,4,3,6,4,3,1,4,7,2,4,3,2,7,9,1,3,5,6,2,5,3,3,5,0,
,May,3,1,5,4,5,2,3,5,2,6,3,3,5,3,3,1,4,5,1,0,2,5,4,0,3,1,2,8,4,3,6,
,June,3,2,3,2,0,2,5,6,6,5,1,8,2,4,3,4,2,8,6,4,4,7,1,7,0,4,4,4,1,6,0,
,July,4,1,6,3,5,6,6,3,7,2,4,5,4,1,2,1,6,5,8,5,2,1,1,3,3,3,4,3,2,5,6,
,August ,0,1,3,3,3,5,3,3,5,1,1,4,4,7,2,3,3,4,4,5,3,6,6,4,6,5,7,7,10,1,3,
,September,7,4,2,4,5,3,2,8,5,4,3,1,2,3,2,3,5,8,4,1,5,5,3,3,2,6,6,5,4,3,0,
,October,2,4,3,4,6,5,3,5,2,6,5,8,3,2,7,4,4,7,2,5,4,5,7,1,4,3,4,4,0,4,2,
,November,7,3,9,5,3,4,3,6,7,2,2,4,2,8,4,8,6,5,2,2,9,3,6,3,1,9,2,5,2,4,0,
,December,2,1,6,2,4,5,2,1,5,6,4,5,3,9,4,5,5,8,6,4,9,5,8,8,4,4,6,4,5,6,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brent                                   ,January,3,4,4,4,3,6,4,5,10,6,2,4,2,2,4,5,1,2,3,5,4,2,3,8,2,3,3,4,2,11,3,
,February,3,6,4,8,5,3,4,5,5,1,9,6,2,3,4,2,1,3,3,4,5,5,9,2,6,7,4,5,0,0,0,
,March,8,4,3,3,4,7,5,7,4,6,6,2,7,4,3,2,4,1,5,3,6,6,2,2,5,9,5,4,6,5,6,
,April,2,6,4,4,5,3,5,3,3,1,6,4,5,4,2,3,5,5,3,6,3,4,8,3,6,5,2,5,3,6,0,
,May,3,2,3,7,1,2,5,1,6,4,3,3,1,1,2,7,6,4,2,4,5,5,7,2,4,0,5,4,4,1,3,
,June,5,7,1,3,3,3,5,4,4,2,4,4,5,4,4,1,2,1,6,4,5,6,4,0,2,4,6,2,2,3,0,
,July,5,4,4,5,4,2,1,2,4,3,4,11,4,1,2,2,6,7,4,4,4,3,4,5,5,12,3,6,2,6,5,
,August ,2,2,4,4,6,9,8,4,3,1,1,3,4,4,3,2,4,3,2,3,6,8,3,5,5,6,2,7,9,7,3,
,September,3,2,8,9,7,10,7,7,4,10,4,9,5,4,3,3,3,8,2,3,4,6,5,3,6,3,2,3,6,10,0,
,October,2,2,5,3,4,0,3,4,5,5,5,4,7,4,3,1,5,5,7,6,3,9,8,7,8,8,5,6,2,6,3,
,November,6,4,3,4,4,3,5,5,7,3,5,11,2,6,2,4,4,6,7,4,5,3,5,5,7,3,3,3,6,6,0,
